"conscientizacao_ID","Escolaridade(chefe_familia)","Recebe_Info_Energia","Interesse_Info_Energia","Compra_Produtos_Economicos","Evita_Banho_Demorado","Regula_Temp_Geladeira","Evita_Acender_Luz_Dia"
904,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,NÃO SE APLICA,Raramente,Sempre
905,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",Nunca,Sempre
906,Superior completo,Não,Não sabe/não responde,Sempre,"",Sempre,Sempre
907,Analfabeto / Fundamental I incompleto,Sim,"",Normalmente,Sempre,NÃO SE APLICA,Sempre
908,Superior completo,Não,Sim,Nunca,"",Nunca,Sempre
909,Fundamental I completo / Fundamental II incompleto,Não,Sim,NÃO SE APLICA,"",Sempre,Sempre
910,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,NÃO SE APLICA,Normalmente,Sempre
911,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,"",Sempre,Raramente
912,Médio completo/Superior incompleto,Não,Não,NÃO SE APLICA,"",Sempre,Sempre
913,Fundamental completo/Médio incompleto,Não,Sim,Sempre,"",NÃO SE APLICA,Nunca
914,Superior completo,Não,Sim,Sempre,Raramente,Sempre,Sempre
915,Médio completo/Superior incompleto,Não,Não,Sempre,"",Raramente,Nunca
916,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Sempre,"",Sempre,Nunca
917,Fundamental completo/Médio incompleto,Sim,"",NÃO SE APLICA,"",Raramente,Sempre
918,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,NÃO SE APLICA,Sempre,NÃO SE APLICA,Sempre
919,Médio completo/Superior incompleto,Sim,"",Normalmente,Raramente,Nunca,Normalmente
920,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Raramente,Raramente,Sempre
921,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Normalmente,Normalmente,Normalmente
922,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Raramente,Normalmente,Sempre
923,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Sempre,Raramente,Raramente
924,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Normalmente,Nunca,Sempre
925,Médio completo/Superior incompleto,Sim,"",Raramente,Sempre,Sempre,Sempre
926,Fundamental I completo / Fundamental II incompleto,Não,Sim,Normalmente,Normalmente,Normalmente,Sempre
927,Médio completo/Superior incompleto,Não,Sim,Raramente,Sempre,Sempre,Raramente
928,Analfabeto / Fundamental I incompleto,Não,Sim,Raramente,Sempre,Sempre,Sempre
929,Analfabeto / Fundamental I incompleto,Não,Não,Sempre,Normalmente,Raramente,Sempre
930,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,Normalmente,Sempre,Sempre
931,Fundamental I completo / Fundamental II incompleto,Não,Não,Raramente,Raramente,Raramente,Sempre
932,Fundamental I completo / Fundamental II incompleto,Não,Sim,Normalmente,Sempre,Sempre,Sempre
933,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Nunca,Nunca,Normalmente
934,Analfabeto / Fundamental I incompleto,Não,Não sabe/não responde,Sempre,Normalmente,Sempre,Sempre
935,Analfabeto / Fundamental I incompleto,Sim,"",Normalmente,Normalmente,Normalmente,Sempre
936,Médio completo/Superior incompleto,Sim,"",Sempre,Raramente,Nunca,Sempre
937,Médio completo/Superior incompleto,Não,Sim,Nunca,Sempre,Sempre,Sempre
938,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Normalmente,Nunca,Sempre
939,Médio completo/Superior incompleto,Não,Não,Sempre,Raramente,Normalmente,Raramente
940,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,Nunca,Raramente,Nunca
941,Superior completo,Não,Não,Sempre,Nunca,Nunca,Nunca
942,Médio completo/Superior incompleto,Não,Não,Sempre,Sempre,Normalmente,Nunca
943,Médio completo/Superior incompleto,Sim,"",Normalmente,Raramente,Nunca,Nunca
944,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Sempre,Raramente,Sempre
945,Analfabeto / Fundamental I incompleto,Não,Sim,Nunca,Nunca,Nunca,Sempre
946,Médio completo/Superior incompleto,Sim,"",Sempre,Nunca,Sempre,Sempre
947,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Sempre,Sempre,Sempre
948,Médio completo/Superior incompleto,Não,Não,Normalmente,Normalmente,Normalmente,Normalmente
949,Médio completo/Superior incompleto,Não,Sim,Sempre,Nunca,Sempre,Sempre
950,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Normalmente,Nunca,Normalmente
951,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Normalmente,Normalmente,Raramente
952,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Nunca,Normalmente,Raramente
953,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,Raramente,Raramente,Raramente
954,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Normalmente,Sempre,Sempre,Raramente
955,Médio completo/Superior incompleto,Não,Não,Sempre,Nunca,Raramente,Nunca
956,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Sempre,Sempre,Sempre
957,Superior completo,Não,Não,Sempre,Normalmente,Normalmente,Raramente
958,Médio completo/Superior incompleto,Sim,"",Sempre,Normalmente,Raramente,Nunca
959,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,Raramente,Raramente,Normalmente
960,Superior completo,Sim,"",Sempre,Normalmente,Normalmente,Normalmente
961,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Raramente,Raramente,Normalmente
962,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não,Sempre,Raramente,Raramente,Raramente
963,Médio completo/Superior incompleto,Sim,"",Sempre,Nunca,Nunca,Nunca
964,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,Raramente,Normalmente,Nunca
965,Superior completo,Não,Não,Sempre,Nunca,Raramente,Nunca
966,Fundamental completo/Médio incompleto,Não,Não,Sempre,Raramente,Raramente,Raramente
967,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,Sempre,Normalmente,Raramente
968,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Sim,Sempre,Sempre,Sempre,Normalmente
969,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Normalmente,Normalmente,Normalmente
970,Médio completo/Superior incompleto,Não,Sim,Normalmente,Raramente,Raramente,Sempre
971,Analfabeto / Fundamental I incompleto,Não,Não,Sempre,Sempre,Sempre,Sempre
972,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,NÃO SE APLICA,Sempre,Sempre
973,Superior completo,Sim,"",Raramente,Sempre,Normalmente,Sempre
974,Fundamental I completo / Fundamental II incompleto,Não,Sim,Nunca,Sempre,Sempre,Sempre
975,Médio completo/Superior incompleto,Não,Sim,Sempre,Normalmente,Normalmente,Normalmente
976,Médio completo/Superior incompleto,Não,Não sabe/não responde,Sempre,Sempre,Normalmente,Sempre
977,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não,Sempre,Sempre,Sempre,Sempre
978,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Sempre,Sempre,Nunca
979,Médio completo/Superior incompleto,Sim,"",Sempre,Nunca,Nunca,Sempre
980,Superior completo,Não,Sim,Raramente,Raramente,Raramente,Sempre
981,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,Sempre,Normalmente,Normalmente
982,Médio completo/Superior incompleto,Sim,"",Normalmente,Normalmente,Normalmente,Raramente
983,Fundamental completo/Médio incompleto,Não,Não,Sempre,Nunca,Normalmente,Raramente
984,Médio completo/Superior incompleto,Sim,"",Sempre,Nunca,Raramente,Nunca
985,Fundamental completo/Médio incompleto,Não,Não,Normalmente,Normalmente,Raramente,Normalmente
986,Superior completo,Não,Não,Normalmente,Nunca,Raramente,Raramente
987,Médio completo/Superior incompleto,Não,Sim,Normalmente,Normalmente,Normalmente,Normalmente
988,Superior completo,Sim,"",Normalmente,Raramente,Normalmente,Normalmente
989,Médio completo/Superior incompleto,Sim,"",Normalmente,Normalmente,Normalmente,Normalmente
990,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Raramente,Nunca,Raramente
991,Médio completo/Superior incompleto,Não,Não,Sempre,Raramente,Sempre,Sempre
992,Fundamental completo/Médio incompleto,Não,Não,Sempre,Sempre,Raramente,Sempre
993,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Normalmente,Normalmente,Normalmente
994,Superior completo,Sim,"",Sempre,Raramente,Sempre,Raramente
995,Médio completo/Superior incompleto,Sim,"",Normalmente,NÃO SE APLICA,Normalmente,NÃO SE APLICA
996,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não,Normalmente,Sempre,Sempre,Raramente
997,Superior completo,Sim,"",Normalmente,Raramente,Sempre,Raramente
998,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Raramente,Normalmente,Raramente
999,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Normalmente,Normalmente,Raramente
1000,Médio completo/Superior incompleto,Sim,"",Sempre,Nunca,Normalmente,Raramente
1001,Superior completo,Não sabe/não responde,Sim,Sempre,Raramente,Normalmente,Normalmente
1002,Fundamental completo/Médio incompleto,Não,Sim,Sempre,Normalmente,Sempre,Nunca
1003,Analfabeto / Fundamental I incompleto,Sim,"",Nunca,Sempre,Sempre,Sempre
1004,Médio completo/Superior incompleto,Não,Sim,Normalmente,Raramente,Normalmente,Normalmente
1005,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Raramente,Raramente,Sempre
1006,Superior completo,Não,Sim,Sempre,Normalmente,Sempre,Raramente
1007,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Nunca,Raramente,Normalmente,Raramente
1008,Superior completo,Não,Não,Sempre,Raramente,Normalmente,Normalmente
1009,Médio completo/Superior incompleto,Não,Não,Sempre,Normalmente,Normalmente,Normalmente
1010,Médio completo/Superior incompleto,Não,Sim,Raramente,"",NÃO SE APLICA,Sempre
1011,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Raramente,Sempre,Sempre,Sempre
1012,Médio completo/Superior incompleto,Não,Não,Sempre,Sempre,Sempre,Sempre
1013,Superior completo,Não sabe/não responde,Não,Sempre,"",Sempre,Raramente
1014,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Sempre,"",Normalmente,Normalmente
1015,Superior completo,Não sabe/não responde,Não,Nunca,"",Normalmente,Nunca
1016,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,"",Raramente,Nunca
1017,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Sim,Sempre,"",Raramente,Normalmente
1018,Superior completo,Não,Sim,Sempre,"",Nunca,Raramente
1019,Superior completo,Não,Sim,Normalmente,"",Nunca,Nunca
1020,Superior completo,Não,Sim,Sempre,"",Normalmente,Raramente
1021,Superior completo,Não sabe/não responde,Não,Sempre,"",Raramente,Raramente
1022,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Sempre,"",Raramente,Raramente
1023,Médio completo/Superior incompleto,Não,Não,Normalmente,"",Raramente,NÃO SE APLICA
1024,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,"",Raramente,Nunca
1025,Médio completo/Superior incompleto,Não,Sim,Sempre,"",Normalmente,Nunca
1026,Fundamental completo/Médio incompleto,Não,Não,Normalmente,"",Raramente,Raramente
1027,Fundamental completo/Médio incompleto,Não,Sim,Nunca,"",Sempre,Normalmente
1028,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Normalmente,"",Sempre,NÃO SE APLICA
1029,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Nunca,"",Raramente,Normalmente
1030,Superior completo,Não,Não,Normalmente,Raramente,Normalmente,Raramente
1031,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Normalmente,Raramente,Raramente,Nunca
1032,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,Raramente,Normalmente,Normalmente
1033,Médio completo/Superior incompleto,Não,Não,Normalmente,Nunca,Raramente,Raramente
1034,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Normalmente,Sempre,Normalmente
1035,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,Raramente,Raramente,Normalmente
1036,Superior completo,Não sabe/não responde,Não,Normalmente,Nunca,Normalmente,Raramente
1037,Fundamental I completo / Fundamental II incompleto,Não,Sim,Normalmente,Raramente,Normalmente,Raramente
1038,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,Raramente,Sempre,Normalmente
1039,Médio completo/Superior incompleto,Não,Não,Sempre,Normalmente,Nunca,Sempre
1040,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,"",Normalmente,Normalmente
1041,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Normalmente,"",Raramente,Sempre
1042,Superior completo,Não sabe/não responde,Sim,Normalmente,"",Sempre,Sempre
1043,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,"",NÃO SE APLICA,Sempre
1044,Médio completo/Superior incompleto,Não,Sim,Nunca,"",Sempre,Sempre
1045,Superior completo,Não,Sim,Raramente,Normalmente,Sempre,Normalmente
1046,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Sempre,"",NÃO SE APLICA,NÃO SE APLICA
1047,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Sempre,"",Normalmente,Normalmente
1048,Superior completo,Sim,"",Normalmente,"",Raramente,Sempre
1049,Médio completo/Superior incompleto,Sim,"",Normalmente,"",Normalmente,NÃO SE APLICA
1050,Analfabeto / Fundamental I incompleto,Não,Sim,Nunca,NÃO SE APLICA,Normalmente,Sempre
1051,Fundamental completo/Médio incompleto,Sim,"",NÃO SE APLICA,"",NÃO SE APLICA,Normalmente
1052,Analfabeto / Fundamental I incompleto,Não,Não,Sempre,Normalmente,Sempre,Normalmente
1053,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Sempre,"",Sempre,Normalmente
1054,Médio completo/Superior incompleto,Não,Não,Sempre,"",NÃO SE APLICA,Normalmente
1055,Superior completo,Sim,"",Raramente,"",Sempre,Normalmente
1056,Fundamental completo/Médio incompleto,Não,Não,Raramente,"",NÃO SE APLICA,Normalmente
1057,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,Sempre,Raramente,Sempre
1058,Fundamental completo/Médio incompleto,Sim,"",Sempre,Normalmente,Normalmente,Sempre
1059,Superior completo,Não,Não sabe/não responde,Sempre,Sempre,Sempre,Sempre
1060,Fundamental completo/Médio incompleto,Não,Sim,Sempre,Normalmente,Raramente,Sempre
1061,Fundamental completo/Médio incompleto,Não,Sim,Sempre,Normalmente,Nunca,Sempre
1062,Fundamental completo/Médio incompleto,Sim,"",Sempre,Sempre,Nunca,Sempre
1063,Superior completo,Não,Não,Sempre,Sempre,Sempre,Sempre
1064,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Sempre,Nunca,Normalmente
1065,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Sempre,Normalmente,Nunca,Sempre
1066,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,Sempre,Nunca,Sempre
1067,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,Sempre,Sempre,Sempre
1068,Médio completo/Superior incompleto,Não,Não sabe/não responde,Sempre,Sempre,Raramente,Sempre
1069,Médio completo/Superior incompleto,Não,Não,Normalmente,"",Normalmente,Raramente
1070,Superior completo,Não,Sim,Raramente,Sempre,Sempre,Sempre
1071,Analfabeto / Fundamental I incompleto,Não,Sim,Raramente,Normalmente,Sempre,Sempre
1072,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,NÃO SE APLICA,Sempre,Normalmente
1073,Fundamental completo/Médio incompleto,Sim,"",Nunca,Sempre,NÃO SE APLICA,Sempre
1074,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Normalmente,Normalmente,Normalmente
1075,Superior completo,Sim,"",Normalmente,Normalmente,Sempre,Normalmente
1076,Fundamental completo/Médio incompleto,Não,Sim,Nunca,Sempre,Normalmente,Sempre
1077,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,Sempre,Nunca,Sempre
1078,Médio completo/Superior incompleto,Não,Sim,Sempre,Sempre,NÃO SE APLICA,Sempre
1079,Superior completo,Não,Sim,Nunca,Sempre,Raramente,Raramente
1080,Superior completo,Não,Sim,Normalmente,Sempre,Sempre,Normalmente
1081,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Sim,Sempre,NÃO SE APLICA,Sempre,Sempre
1082,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,"",Raramente,Sempre
1083,Médio completo/Superior incompleto,Sim,"",Sempre,Sempre,Sempre,NÃO SE APLICA
1084,Fundamental completo/Médio incompleto,Não,Não,Sempre,"",Raramente,Raramente
1085,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Normalmente,"",Normalmente,Normalmente
1086,Médio completo/Superior incompleto,Não,Sim,Sempre,Normalmente,NÃO SE APLICA,Sempre
1087,Médio completo/Superior incompleto,Não,Sim,Sempre,Raramente,Normalmente,Normalmente
1088,Superior completo,Não,Não sabe/não responde,Sempre,"",Nunca,Raramente
1089,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Sempre,"",Sempre,Normalmente
1090,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Sempre,"",Normalmente,Normalmente
1091,Médio completo/Superior incompleto,Sim,"",Sempre,"",Sempre,Nunca
1092,Médio completo/Superior incompleto,Não,Não,Sempre,"",Normalmente,Nunca
1093,Médio completo/Superior incompleto,Sim,"",Sempre,NÃO SE APLICA,Sempre,Normalmente
1094,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,"",Raramente,Nunca
1095,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",Nunca,Raramente
1096,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",Normalmente,Normalmente
1097,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Sempre,"",Nunca,Nunca
1098,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,"",Raramente,Sempre
1099,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,"",Nunca,Sempre
1100,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,"",Sempre,Normalmente
1101,Fundamental I completo / Fundamental II incompleto,Sim,"",Raramente,"",Sempre,Raramente
1102,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Sempre,"",Raramente,Raramente
1103,Médio completo/Superior incompleto,Não,Sim,Sempre,"",Raramente,Nunca
1104,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Sempre,Sempre,Sempre,Sempre
1105,Fundamental completo/Médio incompleto,Não,Não,Sempre,Sempre,Normalmente,Normalmente
1106,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,"",Normalmente,Normalmente
1107,Superior completo,Não,Sim,Sempre,Normalmente,Sempre,Normalmente
