"residencia_ID","Tipo","Area","Quant_Pessoas","Tipo_Energia","Fonte_Energia","Material","Quant_Banheiros","Quant_Chuveiros","Atividade_comercial"
654,Casa,"","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
655,Casa,"80.0","3.0",Rede geral de distribuicao,"",Madeira,"2,","0.0",Exclusivamente residencial
656,Casa,"80.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
657,Casa,"20.0","2.0",Rede geral de distribuicao,"",Madeira,"1,","0.0",Exclusivamente residencial
658,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","0.0",Exclusivamente residencial
659,Casa,"16.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
660,Casa,"","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Tem outra(s) atividade(s)
661,Casa,"50.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","0.0",Tem outra(s) atividade(s)
662,Casa,"80.0","6.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
663,Casa,"54.0","6.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
664,Casa,"160.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
665,Casa,"80.0","5.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
666,Casa,"90.0","5.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
667,Casa,"76.0","5.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
668,Casa,"75.0","4.0",Rede geral de distribuicao,"",Madeira,"2,","0.0",Exclusivamente residencial
669,Casa,"45.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
670,Casa,"53.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
671,Casa,"66.0","4.0",Rede geral de distribuicao,"",Madeira,"2,","0.0",Exclusivamente residencial
672,Casa,"45.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
673,Casa,"80.0","4.0",Rede geral de distribuicao,"",Madeira,"3,","0.0",Exclusivamente residencial
674,Casa,"190.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
675,Casa,"96.0","3.0",Rede geral de distribuicao,"",Madeira,"1,","0.0",Exclusivamente residencial
676,Casa,"24.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
677,Casa,"50.0","4.0",Rede geral de distribuicao,"",Madeira,"2,","0.0",Exclusivamente residencial
678,Casa,"60.0","6.0",Rede geral de distribuicao,"",Madeira,"2,","0.0",Exclusivamente residencial
679,Casa,"50.0","6.0",Rede geral de distribuicao,"",Madeira,"2,","0.0",Exclusivamente residencial
680,Casa,"36.0","3.0",Rede geral de distribuicao,"",Madeira,"1,","0.0",Exclusivamente residencial
681,Casa,"80.0","3.0",Rede geral de distribuicao,"",Chapa metalica,"0,","0.0",Exclusivamente residencial
682,Casa,"32.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
683,Outros,"18.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
684,Casa,"90.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
685,Casa,"88.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
686,Casa,"89.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
687,Casa,"85.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
688,Casa,"85.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
689,Casa,"60.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","0.0",Exclusivamente residencial
690,Casa,"95.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
691,Outros,"22.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
692,Casa,"66.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
693,Casa,"20.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
694,Casa,"60.0","9.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
695,Casa,"28.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
696,Casa,"135.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
697,Casa,"","3.0",Rede geral de distribuicao,"",Pau-a-pique,"0,","0.0",Exclusivamente residencial
698,Casa,"32.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
699,Casa,"28.0","8.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
700,Casa,"28.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
701,Casa,"104.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
702,Casa,"81.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
703,Casa,"16.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
704,Casa,"40.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
705,Outros,"36.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
706,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"4,","1.0",Exclusivamente residencial
707,Casa,"54.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
708,Casa,"108.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
709,Casa,"56.0","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
710,Casa,"72.0","7.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
711,Apartamento,"24.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
712,Casa,"64.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
713,Casa,"70.0","8.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","0.0",Exclusivamente residencial
714,Casa,"80.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
715,Casa,"49.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
716,Casa,"55.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
717,Casa,"64.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
718,Casa,"120.0","6.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
719,Casa,"68.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
720,Casa,"42.0","1.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
721,Casa,"81.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
722,Casa,"14.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
723,Casa,"56.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
724,Casa,"34.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
725,Casa,"42.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
726,Casa,"108.0","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
727,Casa,"48.0","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
728,Casa,"100.0","8.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
729,Casa,"110.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
730,Casa,"60.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
731,Casa,"88.0","6.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
732,Casa,"70.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
733,Casa,"160.0","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
734,Casa,"35.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
735,Casa,"56.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
736,Casa,"31.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
737,Casa,"100.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
738,Casa,"30.0","8.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
739,Casa,"56.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
740,Casa,"50.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
741,Casa,"50.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
742,Casa,"36.0","1.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
743,Casa,"86.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
744,Casa,"90.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
745,Casa,"96.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
746,Casa,"54.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
747,Casa,"50.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
748,Casa,"32.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
749,Casa,"64.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
750,Casa,"45.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
751,Casa,"60.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
752,Casa,"56.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","0.0",Exclusivamente residencial
753,Casa,"59.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
754,Casa,"120.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
755,Casa,"96.0","9.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
756,Casa,"42.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
757,Casa,"106.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
758,Casa,"162.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
759,Casa,"96.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
760,Casa,"38.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
761,Casa,"69.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
762,Casa,"82.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
763,Casa,"55.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
764,Casa,"37.0","9.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
765,Casa,"90.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
766,Casa,"54.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
767,Casa,"77.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
768,Casa,"108.0","5.0",Rede geral de distribuicao,"",Madeira,"1,","1.0",Exclusivamente residencial
769,Casa,"25.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
770,Casa,"54.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
771,Apartamento,"12.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
772,Apartamento,"20.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
773,Casa,"38.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
774,Casa,"","4.0",Rede geral de distribuicao,"",Madeira,"1,","0.0",Exclusivamente residencial
775,Casa,"","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
776,Casa,"30.0","4.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
777,Casa,"40.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","0.0",Exclusivamente residencial
778,Casa,"125.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
779,Casa,"90.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
780,Casa,"95.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
781,Casa,"134.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
782,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"4,","0.0",Exclusivamente residencial
783,Casa,"130.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
784,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
785,Casa,"105.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
786,Casa,"106.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
787,Casa,"130.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
788,Casa,"48.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
789,Casa,"45.0","4.0",Rede geral de distribuicao,"",Madeira,"1,","0.0",Exclusivamente residencial
790,Casa,"120.0","5.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
791,Casa,"36.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
792,Casa,"30.0","1.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Não sabe/não responde
793,Casa,"46.0","7.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
794,Casa,"80.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
795,Apartamento,"90.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
796,Casa,"54.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
797,Casa,"100.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
798,Casa,"56.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
799,Casa,"56.0","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
800,Casa,"56.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
801,Casa,"56.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
802,Casa,"60.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
803,Casa,"72.0","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
804,Casa,"42.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
805,Casa,"130.0","7.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
806,Casa,"60.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
807,Casa,"25.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
808,Casa,"90.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
809,Casa,"110.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
810,Casa,"64.0","1.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
811,Casa,"36.0","6.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","0.0",Exclusivamente residencial
